-17.15338679,0.460973056,-16.92359439,-0.804367006,-16.98924936,0.002297198,-16.75945696,-0.001178548
-17.14244429,0.432475683,-16.91265189,-0.791544981,-16.97830686,0.002369701,-16.74851447,-0.001094211
-17.13150179,0.406074193,-16.9017094,-0.780155658,-16.96736437,0.002434394,-16.73757197,-0.001007905
-17.1205593,0.382536686,-16.8907669,-0.769706337,-16.95642187,0.002490021,-16.72662948,-0.00092045
-17.1096168,0.362510832,-16.87982441,-0.759661059,-16.94547938,0.00253216,-16.71568698,-0.000833161
-17.09867431,0.346509837,-16.86888191,-0.749397134,-16.93453688,0.002557954,-16.70474449,-0.000747337
-17.08773181,0.334892915,-16.85793942,-0.738337703,-16.92359439,0.002565639,-16.69380199,-0.000664169
-17.07678932,0.327858606,-16.84699692,-0.725939525,-16.91265189,0.002553933,-16.6828595,-0.00058471
-17.06584682,0.32544421,-16.83605443,-0.711853161,-16.9017094,0.002523994,-16.671917,-0.000509845
-17.05490433,0.32752548,-16.82511193,-0.695894945,-16.8907669,0.002476916,-16.66097451,-0.000440277
-17.04396183,0.333832174,-16.81416944,-0.677970713,-16.87982441,0.002412437,-16.65003201,-0.000376485
-17.03301934,0.34397231,-16.80322694,-0.657828817,-16.86888191,0.002330749,-16.63908952,-0.000318761
-17.02207684,0.357441703,-16.79228445,-0.634977312,-16.85793942,0.002233598,-16.62814702,-0.000267201
-17.01113435,0.373649877,-16.78134195,-0.608894244,-16.84699692,0.002126248,-16.61720453,-0.00022173
-17.00019185,0.391939108,-16.77039946,-0.579625239,-16.83605443,0.002011617,-16.60626203,-0.000182133
-16.98924936,0.411897954,-16.75945696,-0.54807465,-16.82511193,0.00188874,-16.59531954,-0.000148084
-16.97830686,0.432831117,-16.74851447,-0.514903605,-16.81416944,0.00175916,-16.58437704,-0.000119165
-16.96736437,0.454051421,-16.73757197,-0.47998519,-16.80322694,0.00162694,-16.57343455,-9.49E-05
-16.95642187,0.475055144,-16.72662948,-0.443542776,-16.79228445,0.001494254,-16.56249205,-7.48E-05
-16.94547938,0.494787521,-16.71568698,-0.406182305,-16.78134195,0.001361375,-16.55154956,-5.83E-05
-16.93453688,0.512379231,-16.70474449,-0.368535554,-16.77039946,0.001230186,-16.54060706,-4.50E-05
-16.92359439,0.527175541,-16.69380199,-0.331219812,-16.75945696,0.001102401,-16.52966456,-3.44E-05
-16.91265189,0.538653659,-16.6828595,-0.294815589,-16.74851447,0.000979528,-16.51872207,-2.60E-05
-16.9017094,0.546655474,-16.671917,-0.259842661,-16.73757197,0.000862864,-16.50777957,-1.94E-05
-16.8907669,0.551028178,-16.66097451,-0.226747703,-16.72662948,0.000753422,-8.235253286,-1.75E-05
-16.87982441,0.551239327,-16.65003201,-0.195879525,-16.71568698,0.00065198,-8.224310791,-2.38E-05
-16.86888191,0.546843634,-16.63908952,-0.167497301,-16.70474449,0.000559063,-8.213368296,-3.23E-05
-16.85793942,0.537839786,-16.62814702,-0.141760965,-16.69380199,0.000474952,-8.202425801,-4.34E-05
-16.84699692,0.525425788,-16.61720453,-0.11873845,-16.6828595,0.000399701,-8.191483306,-5.80E-05
-16.83605443,0.510080679,-16.60626203,-0.098417996,-16.671917,0.00033316,-8.180540811,-7.68E-05
-16.82511193,0.491037931,-16.59531954,-0.080721675,-16.66097451,0.000275005,-8.169598316,-0.00010098
-16.81416944,0.468433631,-16.58437704,-0.065508369,-16.65003201,0.000224771,-8.15865582,-0.00013187
-16.80322694,0.443444198,-16.57343455,-0.052598666,-16.63908952,0.000181885,-8.147713325,-0.000170973
-16.79228445,0.416600915,-16.56249205,-0.04178424,-16.62814702,0.000145699,-8.13677083,-0.000220312
-16.78134195,0.387781374,-16.55154956,-0.032837184,-16.61720453,0.000115525,-8.125828335,-0.000281789
-16.77039946,0.35757733,-16.54060706,-0.025526802,-16.60626203,9.07E-05,-8.11488584,-0.000358051
-16.75945696,0.326592383,-16.52966456,-0.01963144,-16.59531954,7.04E-05,-8.103943345,-0.000452131
-16.74851447,0.295415096,-16.51872207,-0.014933235,-16.58437704,5.41E-05,-8.09300085,-0.000567012
-16.73757197,0.264605888,-16.50777957,-0.011233802,-16.57343455,4.11E-05,-8.082058355,-0.000706438
-16.72662948,0.234663832,-16.49683708,-0.008360156,-16.56249205,3.09E-05,-8.07111586,-0.000874439
-16.71568698,0.206026072,-16.48589458,-0.006153525,-16.55154956,2.30E-05,-8.060173365,-0.001075318
-16.70474449,0.179052353,-16.47495209,-0.004478774,-16.54060706,1.70E-05,-8.04923087,-0.001313908
-16.69380199,0.154019416,-16.46400959,-0.003224359,-16.52966456,1.23E-05,-8.038288374,-0.001595077
-16.6828595,0.131119409,-16.4530671,-0.002294595,-9.373272775,2.05E-05,-8.027345879,-0.001924109
-16.671917,0.110462778,-16.4421246,-0.001615553,-9.36233028,2.79E-05,-8.016403384,-0.002306531
-16.66097451,0.092084504,-16.43118211,-0.001123999,-9.351387785,3.74E-05,-8.005460889,-0.002748062
-16.65003201,0.075953088,-16.42023961,-0.000773859,-9.34044529,4.97E-05,-7.994518394,-0.003254094
-16.63908952,0.061981439,-16.40929712,-0.000526166,-9.329502795,6.54E-05,-7.983575899,-0.003829339
-16.62814702,0.050038753,-16.39835462,-0.000354063,-9.3185603,8.52E-05,-7.972633404,-0.004478815
-16.61720453,0.039962557,-16.38741213,-0.000234778,-9.307617805,0.000109939,-7.961690909,-0.005207074
-16.60626203,0.031570193,-16.37646963,-0.000153537,-9.29667531,0.000140487,-7.950748414,-0.00601854
-16.59531954,0.024669218,-16.36552714,-9.78E-05,-9.285732815,0.000177903,-7.939805919,-0.006917146
-16.58437704,0.019066295,-16.35458464,-6.08E-05,-9.27479032,0.000223214,-7.928863424,-0.00790525
-16.57343455,0.014574378,-16.34364215,-3.66E-05,-9.263847825,0.000277604,-7.917920928,-0.008984427
-16.56249205,0.011018131,-16.33269965,-2.24E-05,-9.252905329,0.000342289,-7.906978433,-0.010154929
-16.55154956,0.008237637,-8.07111586,-1.92E-05,-9.241962834,0.000418521,-7.896035938,-0.01141592
-16.54060706,0.006090568,-8.060173365,-2.38E-05,-9.231020339,0.000507632,-7.885093443,-0.01276596
-16.52966456,0.004451797,-8.04923087,-2.92E-05,-9.220077844,0.00061079,-7.874150948,-0.014209426
-16.51872207,0.003218591,-8.038288374,-3.55E-05,-9.209135349,0.000729162,-7.863208453,-0.015748995
-16.50777957,0.00229957,-8.027345879,-4.29E-05,-9.198192854,0.000863826,-7.852265958,-0.017373923
-16.49683708,0.001624567,-8.016403384,-5.13E-05,-9.187250359,0.001015695,-7.841323463,-0.019072802
-16.48589458,0.00113561,-8.005460889,-6.10E-05,-9.176307864,0.001185359,-7.830380968,-0.020845071
-16.47495209,0.000784524,-7.994518394,-7.20E-05,-9.165365369,0.001373245,-7.819438473,-0.022689019
-16.46400959,0.000536176,-7.983575899,-8.44E-05,-9.154422874,0.001579149,-7.808495978,-0.02459879
